REGION,PROVINCIA,DISTRITO,PK_LOC,LOCALIDAD,COLEGIOS,CENTROS DE SALUD,COMISARÍAS
PASCO,PASCO,SIMON BOLIVAR,LOC007051,SACRAFAMILIA,1,1,0
PASCO,PASCO,SIMON BOLIVAR,LOC007050,QUIULACOCHA,1,1,0
PASCO,PASCO,SIMON BOLIVAR,LOC007049,PACOYAN,1,1,0
PASCO,PASCO,SIMON BOLIVAR,LOC007048,SAN ANTONIO DE RANCAS,2,1,0
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,LOC007047,SAN JOSE DE PUMACAYAN,1,1,0
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,LOC007046,SHAURIN,1,0,0
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,LOC007045,CHACRA COLORADA,1,0,0
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,LOC007044,MILPO,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007043,TINDALPATA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007042,SANTA ISABEL,3,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007041,SANTA CRUZ,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007040,SAN JOSE,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007039,SAN GENARO,1,0,0
PASCO,PASCO,SANTA ANA DE TUSI,LOC007038,CUYAGHUAIN,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007037,NUEVA ESPERANZA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007036,MASHAMPAMPA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007035,LOS ANGELES,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007034,LIRIO PAMPA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007033,LA VICTORIA,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007032,LA LIBERTAD,2,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007031,HUAMBRAC,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007030,HUALLAMAYO,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007029,CUTUCHACA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007028,CUCHAMBRA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007027,CHUPACA,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007026,ANCARA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007025,AHUASCANCHA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007024,AGOMARCA,1,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007023,ACOPALCA,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007022,ACO,2,0,0
PASCO,PASCO,PAUCARTAMBO,LOC007021,PAUCARTAMBO,6,1,1
PASCO,PASCO,PAUCARTAMBO,LOC007020,BELLAVISTA,2,1,0
PASCO,PASCO,PAUCARTAMBO,LOC007019,AUQUIMARCA,2,1,0
PASCO,PASCO,PALLANCHACRA,LOC007018,VINCHOS,2,1,0
PASCO,PASCO,PALLANCHACRA,LOC007017,SALCACHUPAN,1,0,0
PASCO,PASCO,PALLANCHACRA,LOC007016,PARIACANCHA (SAN MIGUEL DE PARIACANCHA),1,1,0
PASCO,PASCO,PALLANCHACRA,LOC007015,MACARCANCHA,1,0,0
PASCO,PASCO,PALLANCHACRA,LOC007014,JARRIA (LA MERCED DE JARRIA),2,1,0
PASCO,PASCO,PALLANCHACRA,LOC007013,HUICHPIN,1,1,0
PASCO,PASCO,PALLANCHACRA,LOC007012,PALLANCHACRA,1,0,0
PASCO,PASCO,NINACACA,LOC007011,SOCORRO,2,1,0
PASCO,PASCO,NINACACA,LOC007010,RANYAC,2,1,0
PASCO,PASCO,NINACACA,LOC007009,CARHUAC,1,1,0
PASCO,PASCO,NINACACA,LOC007008,NINACACA,3,1,0
PASCO,PASCO,HUAYLLAY,LOC007007,SAN AGUSTIN DE HUAYCHAO,2,1,0
PASCO,PASCO,HUAYLLAY,LOC007006,LOS ANDES DE PUCARA,2,1,0
PASCO,PASCO,HUAYLLAY,LOC007005,LA HUECA,1,0,0
PASCO,PASCO,HUAYLLAY,LOC007004,LA CRUZADA,1,1,0
PASCO,PASCO,HUAYLLAY,LOC007003,CANCHACUCHO,1,1,0
PASCO,PASCO,HUAYLLAY,LOC007002,HUAYLLAY,3,1,1
PASCO,PASCO,HUARIACA,LOC007001,SANTA ROSA DE HUANAG,1,0,0
PASCO,PASCO,HUARIACA,LOC007000,RAHUI,1,0,0
PASCO,PASCO,HUARIACA,LOC006999,JARCAHUACA,1,1,0
PASCO,PASCO,HUARIACA,LOC006998,CHINCHAN,2,1,0
PASCO,PASCO,HUACHON,LOC006997,POAGMARAY,2,1,0
PASCO,PASCO,HUACHON,LOC006996,PAMPA INCA,1,0,0
PASCO,PASCO,HUACHON,LOC006995,CUNYAC,1,0,0
PASCO,PASCO,HUACHON,LOC006994,CHIPA,2,1,0
PASCO,PASCO,HUACHON,LOC006993,HUACHON,1,1,1
PASCO,PASCO,HUACHON,LOC006992,QUIPARACRA,3,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006991,UNION DE LA SELVA,1,0,0
PASCO,OXAPAMPA,VILLA RICA,LOC006990,SAN LAZARO,1,0,0
PASCO,PASCO,YANACANCHA,LOC006989,QUICHAS,1,0,0
PASCO,OXAPAMPA,VILLA RICA,LOC006988,LOS MELLIZOS,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006987,LOS MELLIZOS,1,0,0
PASCO,OXAPAMPA,VILLA RICA,LOC006986,LAS PALMAS DE UBIRIKI,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006985,CEDRO PAMPA,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006984,ALTO ENTAZ,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006983,ALTO CEDRO PAMPA,1,0,0
PASCO,OXAPAMPA,VILLA RICA,LOC006982,ALTO CACAZU,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006981,SAN MIGUEL DE ENEÑAS,1,1,0
PASCO,OXAPAMPA,VILLA RICA,LOC006980,SAN JUAN DE CACAZU,2,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006979,TRES ISLAS,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006978,SARGENTO LORES,1,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006977,SANTA ROSA DE CHIVIS,2,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006976,SANTA ISABEL DE PELMAZ,1,0,0
PASCO,PASCO,TICLACAYAN,LOC006975,30 DE AGOSTO,1,0,0
PASCO,PASCO,PALLANCHACRA,LOC006974,NUEVO ORIENTE,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006973,SAN FRANCISCO DE CAHUAPANAS,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006972,PALCA,1,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006971,PUERTO YESUPE,1,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006970,PUERTO PASCUALA,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006969,HUARAUTAMBO-ASTOBAMBA,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006968,GAVILAN,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006967,CHINCHIHUAQUI,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006966,ALVARIÑO,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006965,ALTO CHIVIS,2,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006964,VILLA ALEGRE DE QUIRISHARI,5,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006963,SANTA ISIDORA,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006962,SAN PEDRO,2,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006961,BUENOS AIRES,1,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006960,QUIROZ,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006959,SAN JUAN DE CAHUAPANAS,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006958,SAN JOSE DE ASUPISU,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006957,PUERTO LAGARTO,1,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006956,PAUJIL,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006955,PALMACOCHA,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006954,EL MILAGRO,2,1,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006953,SAN CARLOS DE CAJONARI,1,0,0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,LOC006952,PUERTO BERMUDEZ,5,1,1
PASCO,OXAPAMPA,POZUZO,LOC006951,TRAMA,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006950,SINAI,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006949,SAN SALVADOR,1,1,0
PASCO,OXAPAMPA,POZUZO,LOC006948,SAN MIGUEL,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006947,SAN JOSE,1,1,0
PASCO,OXAPAMPA,POZUZO,LOC006946,SAN ANTONIO,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006945,RIO TIGRE,1,1,0
PASCO,OXAPAMPA,POZUZO,LOC006944,PLAYA GRANDE,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006943,LA PRUSIA,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006942,CHUMALLE,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006941,BAJO CHANCARIZO,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006940,ASCENCION,1,1,0
PASCO,OXAPAMPA,POZUZO,LOC006939,ALTO PAUJIL,1,0,0
PASCO,OXAPAMPA,POZUZO,LOC006938,POZUZO,3,1,1
PASCO,OXAPAMPA,POZUZO,LOC006937,TINGO MAL PASO,2,1,0
PASCO,OXAPAMPA,POZUZO,LOC006936,SANTA ROSA,2,1,0
PASCO,OXAPAMPA,POZUZO,LOC006935,OSOMAYO,2,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006934,SHIRINGAMAZU PUEBLO LIBRE,1,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006933,SHIRINGAMAZU NUEVO PROGRESO,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006932,SANTA ROSA DE CHUCHURRAS,2,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006931,SAN FRANCISCO DE CHUCHURRAS,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006930,QUEBRADA PACO,1,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006929,PUERTO HERRERA,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006928,OROYA,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006927,AYAJIRCA (CRUZ DE MAYO),1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006926,LAGARTO SECO,1,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006925,GALLINAZO,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006924,ESMERALDA,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006923,CENTRO CONAZ,1,0,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006922,HUAYLAS JIRCA (HUAIRACIRCA),2,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006921,CAMANTARMAS,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006920,CHEPRA (SAN MIGUEL DE CHEPRA),1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006919,ALTO ISCOZACIN,1,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006918,ALTO ISCO COLONOS,1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006917,ALTO HIZPIHUACAZO (BOCA ISHPIHUACAZO),1,0,0
PASCO,OXAPAMPA,PALCAZU,LOC006916,AGUARUNA,2,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006915,7 DE JUNIO (VILLA AMERICA),2,1,0
PASCO,OXAPAMPA,PALCAZU,LOC006914,ISCOZACIN,4,1,1
PASCO,OXAPAMPA,OXAPAMPA,LOC006913,TSACHOPEN,1,1,0
PASCO,OXAPAMPA,OXAPAMPA,LOC006912,QUILLAZU,1,1,0
PASCO,OXAPAMPA,OXAPAMPA,LOC006911,MIRAFLORES,1,0,0
PASCO,OXAPAMPA,OXAPAMPA,LOC006910,LLAMAQUIZU,1,0,0
PASCO,OXAPAMPA,OXAPAMPA,LOC006909,CHACOS,1,1,0
PASCO,OXAPAMPA,OXAPAMPA,LOC006908,CANTARIZU,1,1,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006907,MONOPATA,1,0,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006906,SAN DANIEL,1,0,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006905,PAMPA CHICA,1,1,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006904,PALCAMAYO,1,0,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006903,LANTURACHI,2,1,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006902,JATUN PATA,1,0,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006901,GRAPANAZU,1,1,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006900,ESPIRITU PATA,1,0,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006899,ANCAHUACHANAN,1,1,0
PASCO,OXAPAMPA,HUANCABAMBA,LOC006898,HUANCABAMBA,2,1,1
PASCO,OXAPAMPA,CONSTITUCION,LOC006897,YAMUSHIMAS,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006896,VISTA ALEGRE,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006895,SHANSHUYA,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006894,PUERTO YARINA,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006893,PUERTO VICTORIA,2,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006892,PUERTO PORVENIR,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006891,PUERTO LIBRE,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006890,PUERTO AMISTAD,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006889,ORELLANA,1,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006888,NUEVO PORVENIR,2,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006887,JUAN SANTOS ATAHUALPA,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006886,BUENA VISTA,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006885,VILLA ASIS KIMPIRARI,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006884,TRES HERMANOS MILAGROS,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006883,SAN LUIS,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006882,MOSQUITO PLAYA,1,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006881,LORENCILLO I,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006880,HASWALD,1,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006879,GOLONDRINAS,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006878,FLOR DE UN DIA,1,0,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006877,CAHUAPANAS,2,1,0
PASCO,OXAPAMPA,CONSTITUCION,LOC006876,CONSTITUCION,6,1,1
PASCO,OXAPAMPA,CONSTITUCION,LOC006875,UNION SIRIA,1,1,0
PASCO,OXAPAMPA,CHONTABAMBA,LOC006874,LA FLORIDA,1,0,0
PASCO,OXAPAMPA,CHONTABAMBA,LOC006873,GRAMAZU,1,1,0
PASCO,OXAPAMPA,CHONTABAMBA,LOC006872,DOS DE MAYO,1,0,0
PASCO,OXAPAMPA,CHONTABAMBA,LOC006871,CHONTABAMBA,3,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006870,YANACOCHA,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006869,ROCCO,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006868,LUCMAPAMPA,1,0,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006867,UCHUMARCA,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006866,SANTIAGO PAMPA,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006865,SAN JUAN BAÑOS DE RABI,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006864,PUMAPACHUPAN,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006863,POMAYAROS,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006862,NUNUMYAYOG,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006861,LOS ANDES,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006860,LLICLLAO,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006859,ISCOCANCHA,1,0,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006858,HUAYCHAUMARCA,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006857,HUACHUS,2,0,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006856,COYAS,1,0,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006855,CHOCOPATA,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006854,AYAYOG,1,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006853,ANDACHACA,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006852,TAMBOPAMPA,2,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006851,CHINCHE,3,1,0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,LOC006850,SAN MIGUEL DE CUCHIS,2,1,0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,LOC006849,SAN JOSE DE PATARAYOG,1,1,0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,LOC006848,QUISHUARCANCHA,1,0,0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,LOC006847,COCAR,1,1,0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,LOC006846,VILCABAMBA,3,1,0
PASCO,DANIEL ALCIDES CARRION,TAPUC,LOC006845,USCPACHACA,1,0,0
PASCO,DANIEL ALCIDES CARRION,TAPUC,LOC006844,SAN CRISTOBAL DE CHAUPIMARCA (CHAUPIMARCA),2,1,0
PASCO,DANIEL ALCIDES CARRION,TAPUC,LOC006843,MICHIVILCA,2,1,0
PASCO,DANIEL ALCIDES CARRION,TAPUC,LOC006842,TAPUC,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006841,UCRO (SANTA ROSA DE UCRO),1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006840,SANTA ROSA DE PUTAJA,1,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006839,SANTA ANA DE RAGAN,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006838,QUISHUARNIYOC (SAN JUAN DE QUISHUARNIYOC),1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006837,QUINUAPUCRO,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006836,PUCUNAN (SANTA ANA DE PUCUNAN),1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006835,POCOBAMBA,1,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006834,PAMPANIA (VIRGEN DEL ROSARIO),2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006833,MACHIN,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006832,JUCLACANCHA,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006831,HUAYO,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006830,HUAGLAYOC (SAN JUAN DE HUAGLAYOC),1,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006829,CHUNQUIPATA,1,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006828,CHICHURAQUINA (VILLA CORAZON DE JESUS),2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006827,CHAGAHUANUSHA,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006826,CALLHUAN,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006825,ANTAPIRCA,2,1,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006824,ANTACANCHA,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006823,ANGAHUILCA,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006822,8 DE OCTUBRE,1,0,0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,LOC006821,SANTA ANA DE TUSI,4,1,1
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,LOC006820,SAN PEDRO DE PILLAO,3,1,0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,LOC006819,CHIRIPATA,1,1,0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LOC006818,TANGOR,2,1,0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LOC006817,SAN JUAN DE YACAN (YACAN),0,1,0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LOC006816,PAUCALIN,1,0,0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LOC006815,MARAL,1,0,0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,LOC006814,PAUCAR,1,1,1
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,LOC006813,GOYLLARISQUIZGA,2,1,1
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006812,UNTUPUQUIO,1,0,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006811,MISCA,2,1,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006810,ISCAYCOCHA,2,1,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006809,GORGORIN,1,1,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006808,CHANGO,2,1,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006807,AZUL MINA,1,0,0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,LOC006806,CHACAYAN,3,1,1
PASCO,PASCO,VICCO,LOC007062,COCHAMARCA NUEVO,2,1,0
PIURA,HUANCABAMBA,HUANCABAMBA,LOC005734,SAUCE CHIQUITO,1,0,0
PIURA,HUANCABAMBA,SONDORILLO,LOC005810,ULPAMACHE,2,1,0
PIURA,AYABACA,AYABACA,LOC005480,ALTO DE LA LAGUNA,1,0,0
PIURA,AYABACA,AYABACA,LOC005481,AMBASAL CENTRO,1,1,0
PIURA,AYABACA,AYABACA,LOC005482,ANIA,1,1,0
PIURA,AYABACA,AYABACA,LOC005483,ARAGOTO CENTRO,2,0,0
PIURA,AYABACA,AYABACA,LOC005484,ASIAYACO,1,0,0
PIURA,AYABACA,AYABACA,LOC005485,AUL,1,0,0
PIURA,AYABACA,AYABACA,LOC005486,CAFETAL OLLEROS,2,1,0
PIURA,AYABACA,AYABACA,LOC005487,CALVAS DE SAMANGA,2,1,0
PIURA,AYABACA,AYABACA,LOC005488,CARRIZAL ALTO,1,0,0
PIURA,AYABACA,AYABACA,LOC005489,CARRIZAL BAJO,1,0,0
PIURA,AYABACA,AYABACA,LOC005490,CENTRO DE SOCCHABAMBA,2,1,0
PIURA,AYABACA,AYABACA,LOC005491,CHARAN,1,1,0
PIURA,AYABACA,AYABACA,LOC005492,CHINCHIN,2,1,0
PIURA,AYABACA,AYABACA,LOC005493,CHOCAN CENTRO,2,1,0
PIURA,AYABACA,AYABACA,LOC005494,CONGOLI OLLEROS,1,0,0
PIURA,AYABACA,AYABACA,LOC005495,CRUZ MISIONERA O TAPALCO,1,0,0
PIURA,AYABACA,AYABACA,LOC005496,CULCAPAMPA,1,0,0
PIURA,AYABACA,AYABACA,LOC005497,CUNANTE,1,0,0
PIURA,AYABACA,AYABACA,LOC005498,EL HUILCO,1,1,0
PIURA,AYABACA,AYABACA,LOC005499,EL TOLDO,1,1,0
PIURA,AYABACA,AYABACA,LOC005500,ESPINDOLA,1,1,1
PIURA,AYABACA,AYABACA,LOC005501,FREJOLITO DE ANDURCO (ANDURCO),1,1,0
PIURA,AYABACA,AYABACA,LOC005502,GIGANTE,1,1,0
PIURA,AYABACA,AYABACA,LOC005503,HUACHUMA CENTRO,1,1,0
PIURA,AYABACA,AYABACA,LOC005504,HUALCUY,1,1,0
PIURA,AYABACA,AYABACA,LOC005505,HUIRIGUINGUE,1,1,0
PIURA,AYABACA,AYABACA,LOC005506,JIJUL,1,0,0
PIURA,AYABACA,AYABACA,LOC005507,JORAS CENTRO,1,1,0
PIURA,AYABACA,AYABACA,LOC005508,LA OLLERIA,1,0,0
PIURA,AYABACA,AYABACA,LOC005509,LAMCHIPAMPA,1,0,0
PIURA,AYABACA,AYABACA,LOC005510,LANCHE,2,0,0
PIURA,AYABACA,AYABACA,LOC005511,LAS PIRCAS,1,0,0
PIURA,AYABACA,AYABACA,LOC005512,LLANOS DE ARAGOTO,1,0,0
PIURA,AYABACA,AYABACA,LOC005513,MAGUANGUE (LA ARCANA),1,0,0
PIURA,AYABACA,AYABACA,LOC005514,MEJICO DE CUJACA,1,0,0
PIURA,AYABACA,AYABACA,LOC005515,NUEVA VICTORIA,1,0,0
PIURA,AYABACA,AYABACA,LOC005516,OLLEROS PAMPA,1,0,0
PIURA,AYABACA,AYABACA,LOC005517,PAMPAS DE SOCCHABAMBA,1,0,0
PIURA,AYABACA,AYABACA,LOC005518,PARAGUERO,1,0,0
PIURA,AYABACA,AYABACA,LOC005519,PINGOLA,1,1,0
PIURA,AYABACA,AYABACA,LOC005520,PORTACHUELO,1,1,0
PIURA,AYABACA,AYABACA,LOC005521,PORTACHUELO DE CULUCAN,1,0,0
PIURA,AYABACA,AYABACA,LOC005522,RAYO EL MOLINO CENTRO,1,0,0
PIURA,AYABACA,AYABACA,LOC005523,REMOLINOS,1,1,0
PIURA,AYABACA,AYABACA,LOC005524,RODEOPAMPA,1,1,0
PIURA,AYABACA,AYABACA,LOC005525,SAMANGUILLA,1,1,0
PIURA,AYABACA,AYABACA,LOC005526,SAMUYACO,1,0,0
PIURA,AYABACA,AYABACA,LOC005527,SANTA ROSA,1,0,0
